,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,polarity_api_output
5429,5767,22938,22938,32643,1363584350869196810,1363584350869196810,2021-02-22 01:50:18,2021-02-22,01:50:18,530,771383605,anamartinsgomes,Ana Gomes,,Untenable. Unbearable. <USER> <USER> pls proceed immediately to declare #covid #vaccine patents developed with EU funds as universal #commongood and ensure their replication worldwide and fast.,en,"[{'screen_name': 'vonderleyen', 'name': 'ursula von der leyen', 'id': '1146329871418843136'}, {'screen_name': 'eu_commission', 'name': 'european commission 🇪🇺', 'id': '157981564'}]",[],[],2.0,12.0,60.0,"['covid', 'vaccine', 'commongood']",[],https://twitter.com/AnaMartinsGomes/status/1363584350869196810,False,https://twitter.com/POLITICOEurope/status/1363497113766797312,0.0,,,,,,,,[],,,,,POSITIVE
986,1048,18219,18219,26476,1374553518267363328,1374553518267363328,2021-03-24 08:17:51,2021-03-24,08:17:51,530,704134471063375872,johnwrightlive,John Wright,,"Saw an 80+ man at the pharmacy today, hard of hearing, distraught, begging to get a #vaccine Said he had no computer, only a land line, no-one to help...and the Rx was booked up with shots till next week. They took his number and said they hoped to call...this needs a remedy.",en,[],[],[],55.0,113.0,478.0,['vaccine'],[],https://twitter.com/JohnWrightLive/status/1374553518267363328,False,,0.0,,,,,,,,[],,,,,POSITIVE
4944,5238,22409,22409,31981,1364933474843578368,1364933474843578368,2021-02-25 19:11:14,2021-02-25,19:11:14,530,187490279,mattcainwriter,Matt Cain,,"Dose one, done! I never thought that one day Id feel glad to have a heart condition. But fuck me, the relief! The gratitude! And the HOPE! . . . #vaccine #gratitude #inthistogether #takethevaccine",en,[],[],['https://pbs.twimg.com/media/EvE3wlIXUAEPLWb.jpg'],5.0,1.0,60.0,"['vaccine', 'gratitude', 'inthistogether', 'takethevaccine']",[],https://twitter.com/MattCainWriter/status/1364933474843578368,False,,1.0,https://pbs.twimg.com/media/EvE3wlIXUAEPLWb.jpg,,,,,,,[],,,,,POSITIVE
9328,9936,27107,27107,37909,1353991556525658112,1353991556525658112,2021-01-26 14:31:57,2021-01-26,14:31:57,530,96743491,photosymbols,Photosymbols,,"Follow Bradley as he goes for his #COVID19 #Vaccine in our newest #EasyRead #Coronavirus #Poster for #LearningDisability. Theres audio + a version you can add your own text and photos. Free to download, print and share at",en,[],['http://www.keepsafe.org.uk/posters/having-the-vaccine'],['https://pbs.twimg.com/media/EspX4VPXcAAmSuf.jpg'],1.0,38.0,48.0,"['covid19', 'vaccine', 'easyread', 'coronavirus', 'poster', 'learningdisability']",[],https://twitter.com/Photosymbols/status/1353991556525658112,False,,1.0,https://pbs.twimg.com/media/EspX4VPXcAAmSuf.jpg,,,,,,,[],,,,,POSITIVE
9397,10007,27178,27178,37991,1353794039338979329,1353794039338979329,2021-01-26 01:27:05,2021-01-26,01:27:05,530,369128114,uoftpharmacy,Leslie Dan Faculty of Pharmacy,,"Profs Anna Taddio (<USER> + Barry Pakes (<USER> advise that we can do away with a troublesome, time consuming and environmentally unfriendly part of the #vaccine experience: the alcohol swab swipe and dry. <USER> <USER>",en,"[{'screen_name': 'drataddio', 'name': 'anna taddio', 'id': '776525142021251072'}, {'screen_name': 'pakesglobal', 'name': 'barry pakes', 'id': '486796969'}, {'screen_name': 'rsctheacademies', 'name': 'rsc // src', 'id': '36191419'}, {'screen_name': 'immunizedotca', 'name': 'immunize canada', 'id': '57703513'}]",['http://ow.ly/InaA50DhSdz'],[],0.0,5.0,15.0,['vaccine'],[],https://twitter.com/UofTPharmacy/status/1353794039338979329,False,,0.0,,,,,,,,[],,,,,POSITIVE
10919,11604,28775,28775,40021,1350387671412064256,1350387671412064256,2021-01-16 15:51:24,2021-01-16,15:51:24,530,48706493,ranjona,ranjona banerji 🇮🇳,,"This is a must-read thread on the #vaccine dilemma, on #Covishield versus #Covaxin, on unfinished clinical trials and consequences.",en,[],[],[],1.0,9.0,13.0,"['vaccine', 'covishield', 'covaxin']",[],https://twitter.com/ranjona/status/1350387671412064256,False,https://twitter.com/AnantBhan/status/1349757508525559811,0.0,,,,,,,,[],,,,,POSITIVE
12270,13033,30204,30204,41984,1347527816758374400,1347527816758374400,2021-01-08 18:27:22,2021-01-08,18:27:22,530,123207783,chelmscouncil,Chelmsford City Council,,We're receiving some calls about the #vaccine rollout. The webpage with all the information from <USER> is here: Please help us to share accurate information by retweeting this.,en,"[{'screen_name': 'essex_cc', 'name': 'essex county council', 'id': '18213550'}]",['http://www.essex.gov.uk/staying-well/coronavirus-covid-19-vaccine'],['https://pbs.twimg.com/media/ErNhVpFW8AAU8A7.jpg'],0.0,19.0,17.0,['vaccine'],[],https://twitter.com/ChelmsCouncil/status/1347527816758374400,False,,1.0,https://pbs.twimg.com/media/ErNhVpFW8AAU8A7.jpg,,,,,,,[],,,,,POSITIVE
3198,3386,20557,20557,29552,1369269342307749889,1369269342307749889,2021-03-09 18:20:25,2021-03-09,18:20:25,530,35815074,jennifernuzzo,"Jennifer Nuzzo, DrPH",,The <USER> has been dogged in its efforts to map and disrupt #covid19 and #vaccine disinformation. Their new report is a compelling investigation of how the social media companies are failing to do their parts and how their algorithms are making the situation worse.,en,"[{'screen_name': 'ccdhate', 'name': 'center for countering digital hate', 'id': '1121799138239111168'}]",[],[],1.0,13.0,20.0,"['covid19', 'vaccine']",[],https://twitter.com/JenniferNuzzo/status/1369269342307749889,False,https://twitter.com/CCDHate/status/1369195572121505797,0.0,,,,,,,,[],,,,,POSITIVE
19,19,17190,17190,25119,1376941720529682437,1376941720529682437,2021-03-30 22:27:43,2021-03-30,22:27:43,530,1238457664029560832,drlucymcbride,"Lucy McBride, MD",,Vaccinated people convening indoors: safe. Mental health benefits of human connection: priceless. #FactsNotFear #COVID19 #vaccine #MentalHealthMatters #ThisIsOurShot #MedTwitter,en,[],[],[],1.0,18.0,90.0,"['factsnotfear', 'covid19', 'vaccine', 'mentalhealthmatters', 'thisisourshot', 'medtwitter']",[],https://twitter.com/drlucymcbride/status/1376941720529682437,False,https://twitter.com/MonicaGandhi9/status/1376917198967435264,0.0,,,,,,,,[],,,,,POSITIVE
302,324,17495,17495,25501,1376452399674621952,1376452399674621952,2021-03-29 14:03:19,2021-03-29,14:03:19,530,304449381,dg_lewis,David Lewis,,A potentially very big development on #COVID #vaccine front for #Africa. J&amp;J will make 220 mln shots of its 1 dose jab available to the continent from the second half of 2021.,en,[],['https://www.reuters.com/article/us-health-coronavirus-j-j-vaccine-idUSKBN2BL0QS'],[],4.0,43.0,110.0,"['covid', 'vaccine', 'africa']",[],https://twitter.com/DG_Lewis/status/1376452399674621952,False,,0.0,,,,,,,,[],,,,,POSITIVE
10394,11056,28227,28227,39307,1351543640221429760,1351543640221429760,2021-01-19 20:24:48,2021-01-19,20:24:48,530,941002573,gibraltargov,HM Govt of Gibraltar,,"After a successful start to the #COVID19 vaccination programme in #Gibraltar, the UK has confirmed that 4875 doses of the Pfizer BioNTech #vaccine will arrive in Gibraltar via the RAF tomorrow. A further 6825 doses will follow 10 days later. Read full PR",en,[],['https://bit.ly/35XFQzE'],[],3.0,12.0,68.0,"['covidー19', 'gibraltar', 'vaccine']",[],https://twitter.com/GibraltarGov/status/1351543640221429760,False,,0.0,,,,,,,,[],,,,,POSITIVE
2192,2330,19501,19501,28194,1371798784884228100,1371798784884228100,2021-03-16 17:51:31,2021-03-16,17:51:31,530,420507321,marycolvin2,Mary Colvin,,Just had my #AstraZenecaVaccine today. Hurray. Thanks <USER> and the lovely Kind Kirsty in the #Newburgh# #vaccine centre #PtotectScotland #ProtectNHS,en,"[{'screen_name': 'nhsfife', 'name': 'nhs fife', 'id': '70931611'}]",[],['https://pbs.twimg.com/media/EwmbuIzXIAEVKPr.jpg'],0.0,1.0,24.0,"['astrazenecavaccine', 'vaccine', 'ptotectscotland', 'protectnhs']",[],https://twitter.com/MaryColvin2/status/1371798784884228100,False,,1.0,https://pbs.twimg.com/media/EwmbuIzXIAEVKPr.jpg,,,,,,,[],,,,,POSITIVE
11171,11873,29044,29044,40432,1350010809376763904,1350010809376763904,2021-01-15 14:53:53,2021-01-15,14:53:53,530,2218351909,wanderingrowe,Mark Rowe,,"It's across to North Uist today for my #Vaccine series of pix from the #OuterHebrides &amp; #Orkney - until 13m get the jab. 9: A wander along Trigh Iar &amp; Trigh Udal, 1 of the very best beach walks on the #outerhebrides. Full details in my <USER> to the #islands #uist",en,"[{'screen_name': 'bradtguides', 'name': 'bradt guides', 'id': '19943152'}]",[],"['https://pbs.twimg.com/media/Erwx52tXYAI_gT6.jpg', 'https://pbs.twimg.com/media/Erwx54JXUAEagiz.jpg', 'https://pbs.twimg.com/media/Erwx55fWMAIh0cL.jpg', 'https://pbs.twimg.com/media/ErwyTPsXEAIiSgI.jpg']",2.0,5.0,21.0,"['vaccine', 'outerhebrides', 'orkney', 'outerhebrides', 'islands', 'uist']",[],https://twitter.com/wanderingrowe/status/1350010809376763904,False,,1.0,https://pbs.twimg.com/media/Erwx52tXYAI_gT6.jpg,,,,,,,[],,,,,POSITIVE
6300,6695,23866,23866,33819,1361255313110798338,1361255313110798338,2021-02-15 15:35:32,2021-02-15,15:35:32,530,64440095,vijaykarthikeyn,Vijayakarthikeyan K,,Took the Second Dose of the #Covid #Vaccine today. Sincerely call upon all the Frontline Health Care workers and frontline staff from the various departments to take up the vaccine. #LargestVaccinationDrive #COVID19Vaccination,en,[],[],[],13.0,32.0,364.0,"['covid', 'vaccine', 'largestvaccinationdrive', 'covid19vaccination']",[],https://twitter.com/Vijaykarthikeyn/status/1361255313110798338,False,,1.0,https://pbs.twimg.com/ext_tw_video_thumb/1361255282240671746/pu/img/ebYG63Nb5f4U85pQ.jpg,,,,,,,[],,,,,POSITIVE
7480,7951,25122,25122,35431,1357869030774894594,1357869030774894594,2021-02-06 07:19:39,2021-02-06,07:19:39,530,357092583,jumaanewilliams,Jumaane Williams,,When the City put out it's #vaccine rates showing terrible disparity I was certain that when <USER> finally released the the state's it would be equally bad He chose a slow news Friday afternoon...and how I wish I was wrong #COVID19,en,"[{'screen_name': 'nygovcuomo', 'name': 'archive: governor andrew cuomo', 'id': '232268199'}]",['https://www.lohud.com/story/news/coronavirus/2021/02/05/racial-disparity-ny-covid-vaccine-data/4405459001/?mc_cid=d88162768c&mc_eid=152904af25'],[],3.0,11.0,40.0,"['vaccine', 'covid19']",[],https://twitter.com/JumaaneWilliams/status/1357869030774894594,False,,0.0,,,,,,,,[],,,,,POSITIVE
7842,8343,25514,25514,35923,1357029974515965953,1357029974515965953,2021-02-03 23:45:32,2021-02-03,23:45:32,530,20954885,sovernnation,Doug Sovern,,"Gov <USER> says #Oakland Coliseum site will administer a minimum of 6000 doses a day, hoping for more soon, and the #COVID19 #vaccine doses given there will be ""additive,"" in addition to the allocation California's already getting.",en,"[{'screen_name': 'gavinnewsom', 'name': 'gavin newsom', 'id': '11347122'}]",[],[],0.0,8.0,39.0,"['oakland', 'covid19', 'vaccine']",[],https://twitter.com/SovernNation/status/1357029974515965953,False,,0.0,,,,,,,,[],,,,,POSITIVE
1645,1736,18907,18907,27425,1372883301590007812,1372883301590007812,2021-03-19 17:41:00,2021-03-19,17:41:00,530,701927949,headberry,BerryHead 💋,,Had my #vaccine today. Feel fine but I did have a cry on my way home. A mixture of relief and sadness #DoItForHelen,en,[],[],[],7.0,2.0,74.0,"['vaccine', 'doitforhelen']",[],https://twitter.com/HeadBerry/status/1372883301590007812,False,,0.0,,,,,,,,[],,,,,POSITIVE
5344,5670,22841,22841,32531,1363884883521724417,1363884883521724417,2021-02-22 21:44:30,2021-02-22,21:44:30,530,80706659,idliva,#BoycottGeorgia #ReparationsNOW✊🏾,,"If the #Vaccine was a plot to kill black People, there would be a vaccine truck on every corner in the hood!...In between the liquor store &amp; the check cashing place. #BlackLivesMatter #BlackHistoryMonth",en,[],[],[],2.0,7.0,16.0,"['vaccine', 'blacklivesmatter', 'blackhistorymonth']",[],https://twitter.com/IDLIVA/status/1363884883521724417,False,,0.0,,,,,,,,[],,,,,POSITIVE
1634,1725,18896,18896,27412,1372903137028272132,1372903137028272132,2021-03-19 18:59:49,2021-03-19,18:59:49,530,2707065429,atheistengineer,Æ Humanist Engineer,,My number in line for the #COVID #vaccine. We are doing Pfizer at this location.,en,[],[],['https://pbs.twimg.com/media/Ew2IHgWWYAESBMB.jpg'],17.0,3.0,68.0,"['covid', 'vaccine']",[],https://twitter.com/AtheistEngineer/status/1372903137028272132,False,,1.0,https://pbs.twimg.com/media/Ew2IHgWWYAESBMB.jpg,,,,,,,[],,,,,POSITIVE
5339,5664,22835,22835,32523,1363890502181916683,1363890502181916683,2021-02-22 22:06:50,2021-02-22,22:06:50,530,36769022,stephanieinnes,Stephanie Innes,,"The Maricopa County-Dignity Health #COVID19 #vaccine site at Chandler-Gilbert Community College will begin operating as a state-run vaccine site on March 3, the #Arizona Department of Health Services announced today",en,[],[],[],0.0,9.0,14.0,"['covid19', 'vaccine', 'arizona']",[],https://twitter.com/stephanieinnes/status/1363890502181916683,False,,0.0,,,,,,,,[],,,,,POSITIVE
4212,4453,21624,21624,30923,1366516133038329857,1366516133038329857,2021-03-02 04:00:09,2021-03-02,04:00:09,530,27295244,sloan_kettering,Memorial Sloan Kettering Cancer Center,,The FDA has granted Emergency Use Authorization to Johnson &amp; Johnson's #COVID19 #vaccine. Here's what you should know about it. <USER>,en,"[{'screen_name': 'mini_kamboj', 'name': 'mini kamboj', 'id': '964268370198712327'}]",['https://bit.ly/3sEtu8h'],[],1.0,4.0,10.0,"['covid19', 'vaccine']",[],https://twitter.com/sloan_kettering/status/1366516133038329857,False,,0.0,,,,,,,,[],,,,,POSITIVE
9864,10499,27670,27670,38586,1352646659004653570,1352646659004653570,2021-01-22 21:27:49,2021-01-22,21:27:49,530,950890789,heatherorourke7,Heather O'Rourke,,Long line to get my scheduled #COVID19 #vaccine at #RowanCollege. Definitely worth the 1 hour and 40 minute drive IMO. <EMOJI:syringe> #abc7ny,en,[],[],['https://pbs.twimg.com/media/EsWQ9tHXIAQEwUA.jpg'],3.0,1.0,33.0,"['covid19', 'vaccine', 'rowancollege', 'abc7ny']",[],https://twitter.com/heatherorourke7/status/1352646659004653570,False,,1.0,https://pbs.twimg.com/media/EsWQ9tHXIAQEwUA.jpg,,,,,,,[],,,,,POSITIVE
7699,8187,25358,25358,35726,1357364032207015936,1357364032207015936,2021-02-04 21:52:58,2021-02-04,21:52:58,530,462787588,iomgovernment,Isle of Man Government,,"As of today, we have achieved over 10,000 vaccines in arms. Well done to everybody involved in the vaccination rollout. #Vaccine #IsleofMan",en,[],[],['https://pbs.twimg.com/media/EtZTWrzWgAIPDAG.jpg'],1.0,3.0,26.0,"['vaccine', 'isleofman']",[],https://twitter.com/IOMGovernment/status/1357364032207015936,False,,1.0,https://pbs.twimg.com/media/EtZTWrzWgAIPDAG.jpg,,,,,,,[],,,,,POSITIVE
12527,13303,30474,30474,42334,1346872022962462720,1346872022962462720,2021-01-06 23:01:28,2021-01-06,23:01:28,530,19858187,bvbeeboy,Darren or Dave 🇪🇺🇪🇺🇪🇺,,"Its difficult to find positives at the moment, but today has been a good day! One step closer hopefully! #vaccine #beginningoftheend #pfizer #nhs",en,[],[],['https://pbs.twimg.com/media/ErEM9jKXEAI0hLJ.jpg'],2.0,0.0,22.0,"['vaccine', 'beginningoftheend', 'pfizer', 'nhs']",[],https://twitter.com/BvBeeBoy/status/1346872022962462720,False,,1.0,https://pbs.twimg.com/media/ErEM9jKXEAI0hLJ.jpg,,,,,,,[],,,,,POSITIVE
11372,12090,29261,29261,40725,1349538448898551811,1349538448898551811,2021-01-14 07:36:54,2021-01-14,07:36:54,530,1212648845982650368,stratnewsglobal,StratNewsGlobal,,"Indias Vaccine Diplomacy: Balancing Act between Domestic Needs, Neighbourhood Requests <USER> writes #NeighbourhoodFirst #COVID19 #vaccine #CovishieldVaccine #BharatBiotech",en,"[{'screen_name': 'parulchandrap', 'name': 'parul chandra', 'id': '371705437'}]",['https://stratnewsglobal.com/india/indias-vaccine-diplomacy-balancing-act-between-domestic-needs-neighbourhood-requests/'],[],1.0,16.0,38.0,"['neighbourhoodfirst', 'covidー19', 'vaccine', 'covishieldvaccine', 'bharatbiotech']",[],https://twitter.com/StratNewsGlobal/status/1349538448898551811,False,,0.0,,,,,,,,[],,,,,POSITIVE
7469,7940,25111,25111,35414,1357966279357960192,1357966279357960192,2021-02-06 13:46:05,2021-02-06,13:46:05,530,4896117477,vikilovesfacs,Viki Male,,"Case report. A #pregnant woman received a single dose of the Pfizer #COVID19 #vaccine. 3 weeks later she gave birth to a healthy baby girl, who had antibodies against COVID. Expected, but good to see. Maternal vaccination potentially protects babies.",en,[],['https://www.medrxiv.org/content/10.1101/2021.02.03.21250579v1'],[],44.0,800.0,3391.0,"['pregnant', 'covid19', 'vaccine']",[],https://twitter.com/VikiLovesFACS/status/1357966279357960192,False,,0.0,,,,,,,,[],,,,,POSITIVE
8254,8788,25959,25959,36478,1356201372266364929,1356201372266364929,2021-02-01 16:52:58,2021-02-01,16:52:58,530,49616273,globaltimesnews,Global Times,,"The first batch of Chinese #vaccine aid, developed by Sinopharm's subsidiary China National Biotec Group, arrived in Islamabad on Monday. #Pakistan's FM Shah Mahmood Qureshi said the vaccines will be given to the country's medics first at the delivery ceremony.",en,[],[],"['https://pbs.twimg.com/media/EtIv91-U4AAuwQY.png', 'https://pbs.twimg.com/media/EtIv-5vVgAIYPkN.png', 'https://pbs.twimg.com/media/EtIwBRMVcAElXkF.png', 'https://pbs.twimg.com/media/EtIwBRtUYAE_fNa.png']",73.0,31.0,182.0,"['vaccine', 'pakistan']",[],https://twitter.com/globaltimesnews/status/1356201372266364929,False,,1.0,https://pbs.twimg.com/media/EtIv91-U4AAuwQY.png,,,,,,,[],,,,,POSITIVE
7065,7512,24683,24683,34868,1359065597242445824,1359065597242445824,2021-02-09 14:34:23,2021-02-09,14:34:23,530,61875959,andreawiderword,Andrea James Bennett,,Arch has got his #covid #vaccine booked for 8am Saturday. Really hope he'll be able to tolerate having it done... hasn't had an injection since he was about 6. We're practising social stories,en,[],[],['https://pbs.twimg.com/media/Etxe9SwXEAUEHqM.jpg'],3.0,0.0,16.0,"['covid', 'vaccine']",[],https://twitter.com/andreawiderword/status/1359065597242445824,False,,1.0,https://pbs.twimg.com/media/Etxe9SwXEAUEHqM.jpg,,,,,,,[],,,,,POSITIVE
10480,11144,28315,28315,39422,1351310464345493505,1351310464345493505,2021-01-19 04:58:15,2021-01-19,04:58:15,530,49410204,deedeekiro7,Deedee Sun,,#UPDATE on mass #COVID vaccination sites: <USER> CEO says one of their empty buildings on campus will be a site where the general public can get the #vaccine. Not clear yet when thats going to start. <USER>,en,"[{'screen_name': 'microsoft', 'name': 'microsoft', 'id': '74286565'}, {'screen_name': 'kiro7seattle', 'name': 'kiro 7', 'id': '21116401'}]",[],['https://pbs.twimg.com/media/EsDRtFrVkAA8IqJ.jpg'],2.0,14.0,29.0,"['update', 'covid', 'vaccine']",[],https://twitter.com/DeedeeKIRO7/status/1351310464345493505,False,,1.0,https://pbs.twimg.com/media/EsDRtFrVkAA8IqJ.jpg,,,,,,,[],,,,,POSITIVE
